scoring_fn,mask_cond,session,perturbed_condition,n_frames,real_mean,real_std,pert_mean,pert_std,auroc,exceeds_threshold_0.85
low_freq_mse,full_frame,D2,fake_70k,50,0.00026163387985434384,1.0846751497769017e-05,0.0009074452333152294,3.0473769935180117e-05,1.0,True
low_freq_mse,full_frame,D2,fake_100k,50,0.00026163387985434384,1.0846751497769017e-05,0.0008961566200014204,2.9855711454348066e-05,1.0,True
low_freq_mse,full_frame,D2,shuffled_E,50,0.00026163387985434384,1.0846751497769017e-05,0.0013707423023879529,5.186050915257059e-05,1.0,True
low_freq_mse,full_frame,D2,cross_session_E,50,0.00026163387985434384,1.0846751497769017e-05,0.0013695191498845816,4.7706954551167845e-05,1.0,True
low_freq_mse,full_frame,V10,fake_5k,56,0.00027377655143417153,7.793027639917729e-06,0.0011766120338247024,4.666483262594548e-05,1.0,True
low_freq_mse,full_frame,V10,fake_25k,56,0.00027377655143417153,7.793027639917729e-06,0.0010136772585350887,4.9408682627154115e-05,1.0,True
low_freq_mse,full_frame,V10,fake_70k,56,0.00027377655143417153,7.793027639917729e-06,0.0010076234268905995,5.4063118084319396e-05,1.0,True
low_freq_mse,full_frame,V10,fake_100k,56,0.00027377655143417153,7.793027639917729e-06,0.0009977952130222028,5.7943647392617505e-05,1.0,True
low_freq_mse,full_frame,V10,shuffled_E,56,0.00027377655143417153,7.793027639917729e-06,0.0014127199662782783,5.42958194226718e-05,1.0,True
low_freq_mse,full_frame,V10,cross_session_E,56,0.00027377655143417153,7.793027639917729e-06,0.0014104367770154827,5.277858611614212e-05,1.0,True
high_freq_mse,E2_seg,D2,fake_5k,50,0.0053217786131426695,0.0007410077399331578,0.003072323799133301,0.0007410797831832768,0.0184,False
high_freq_mse,E2_seg,D2,fake_25k,50,0.0053217786131426695,0.0007410077399331578,0.0025570534355938437,0.0006532119576170357,0.0064,False
high_freq_mse,E2_seg,D2,fake_70k,50,0.0053217786131426695,0.0007410077399331578,0.0022603335767053066,0.0005414224159772954,0.002,False
high_freq_mse,E2_seg,D2,fake_100k,50,0.0053217786131426695,0.0007410077399331578,0.0020854643709026276,0.00050142069944765,0.0012,False
high_freq_mse,E2_seg,D2,shuffled_E,50,0.0053217786131426695,0.0007410077399331578,0.005615395475178957,0.0007494156817232958,0.622,False
high_freq_mse,E2_seg,D2,cross_session_E,50,0.0053217786131426695,0.0007410077399331578,0.005616795113310218,0.0007446272886478832,0.6184,False
high_freq_mse,E2_seg,V10,fake_5k,56,0.007408616756687739,0.001274968243961669,0.005079494718562013,0.001731113647182106,0.1434948979591837,False
