frame_idx_global,session,row,phaseg_correct_red,phaseg_shuf_red,phaseg_fake5k_red,phaseg_fake25k_red,phaseg_fake70k_red,phaseg_fake100k_red,delta_red_shuf,delta_red_fake100k,binder_e2fp16_red,ae64f_correct_red,z_correct_mean,z_correct_p95,z_shuf_mean,z_shuf_p95,z_fake100k_mean,z_fake100k_p95,excess_shuf_mean,excess_shuf_p95,excess_shuf_red,excess_fake100k_mean,excess_fake100k_p95,excess_fake100k_red,has_real,has_shuf,has_fake5k,has_fake25k,has_fake70k,has_fake100k,has_binder,has_ae
4339,D2,4339,0.00566,0.07113,0.09125,0.06647,0.06246,0.05599,0.06547,0.05033,0.00480,0.01123,1.0171,2.7236,3.9321,14.3728,3.4046,13.0041,1.4927,4.0000,0.42643,1.3086,4.0000,0.37504,1,1,1,1,1,1,1,1
4340,D2,4340,0.00702,0.07996,0.09753,0.07166,0.06423,0.05931,0.07294,0.05229,0.00714,0.01485,1.0638,2.8979,4.1008,15.5251,3.5074,13.3624,1.4748,4.0000,0.42051,1.3398,4.0000,0.38717,1,1,1,1,1,1,1,1
4341,D2,4341,0.00808,0.07595,0.08620,0.06608,0.06219,0.05890,0.06787,0.05082,0.00405,0.01823,1.1096,3.1587,3.9647,14.9938,3.5056,13.1781,1.4152,4.0000,0.40281,1.3315,4.0000,0.38116,1,1,1,1,1,1,1,1
4342,D2,4342,0.00728,0.07139,0.07900,0.05800,0.05648,0.05210,0.06411,0.04482,0.00549,0.01453,1.0598,2.8370,4.0577,14.5276,3.3538,12.5280,1.5354,4.0000,0.44065,1.3231,4.0000,0.38155,1,1,1,1,1,1,1,1
4343,D2,4343,0.00918,0.07094,0.08651,0.06484,0.06034,0.05636,0.06177,0.04718,0.00716,0.01862,1.0876,2.8087,3.9772,14.4259,3.4925,12.9570,1.4802,4.0000,0.42474,1.3431,4.0000,0.38676,1,1,1,1,1,1,1,1
4344,D2,4344,0.00875,0.08266,0.08618,0.06521,0.06006,0.05566,0.07391,0.04692,0.00964,0.01801,1.0908,2.9007,4.1214,15.7170,3.4949,12.9818,1.4505,4.0000,0.41286,1.3354,4.0000,0.38422,1,1,1,1,1,1,1,1
4345,D2,4345,0.00889,0.07534,0.07770,0.06268,0.06317,0.05870,0.06645,0.04980,0.01377,0.02043,1.1218,3.1963,4.1582,15.1620,3.4842,13.2332,1.5182,4.0000,0.43905,1.3023,4.0000,0.37421,1,1,1,1,1,1,1,1
4346,D2,4346,0.00909,0.07963,0.09460,0.07078,0.06313,0.05857,0.07054,0.04948,0.00476,0.01764,1.0871,2.8230,4.0708,15.2990,3.5061,13.3093,1.4457,4.0000,0.40910,1.3087,4.0000,0.37638,1,1,1,1,1,1,1,1
4347,D2,4347,0.00832,0.07827,0.08779,0.06498,0.06181,0.05941,0.06995,0.05109,0.00519,0.01583,1.0854,3.0116,4.1308,15.4430,3.4990,13.2618,1.5095,4.0000,0.43630,1.3007,4.0000,0.37388,1,1,1,1,1,1,1,1
4348,D2,4348,0.00781,0.07192,0.08409,0.05990,0.05880,0.05652,0.06411,0.04871,0.00529,0.01406,1.0827,2.8819,4.0064,14.6732,3.5074,12.9905,1.4798,4.0000,0.42729,1.3412,4.0000,0.38588,1,1,1,1,1,1,1,1
4349,D2,4349,0.00734,0.07296,0.08761,0.06232,0.05892,0.05654,0.06561,0.04919,0.00254,0.01776,1.0669,2.9611,3.9540,14.8862,3.4666,12.9747,1.4340,4.0000,0.40938,1.3106,4.0000,0.37736,1,1,1,1,1,1,1,1
4350,D2,4350,0.01021,0.07027,0.07682,0.05735,0.05680,0.05393,0.06006,0.04372,0.00277,0.02085,1.1189,2.8362,3.9263,14.3458,3.3529,12.7869,1.4480,4.0000,0.41547,1.2738,4.0000,0.36843,1,1,1,1,1,1,1,1
4351,D2,4351,0.00765,0.08008,0.08146,0.06089,0.05973,0.05725,0.07243,0.04960,0.00336,0.01447,1.0701,2.8170,4.1862,15.6854,3.4623,13.0483,1.5348,4.0000,0.43864,1.2877,4.0000,0.36914,1,1,1,1,1,1,1,1
4352,D2,4352,0.00716,0.07747,0.07703,0.05743,0.05424,0.05206,0.07031,0.04490,0.00547,0.01792,1.0705,2.8608,4.0171,15.1583,3.3986,12.4940,1.4585,4.0000,0.41284,1.3133,4.0000,0.37846,1,1,1,1,1,1,1,1
4353,D2,4353,0.00682,0.07920,0.09005,0.06413,0.06016,0.05522,0.07239,0.04840,0.00452,0.01424,1.0520,2.8540,3.9983,15.3473,3.4109,12.8662,1.4303,4.0000,0.40444,1.3143,4.0000,0.37724,1,1,1,1,1,1,1,1
4354,D2,4354,0.00708,0.06783,0.08901,0.06757,0.06032,0.05707,0.06075,0.04999,0.00663,0.01493,1.0615,2.9704,3.9863,14.0685,3.5051,13.0768,1.5146,4.0000,0.43663,1.3432,4.0000,0.38509,1,1,1,1,1,1,1,1
4355,D2,4355,0.00755,0.07096,0.08181,0.06213,0.06114,0.05648,0.06342,0.04893,0.00521,0.01715,1.0592,2.8195,3.9173,14.4487,3.4991,12.9685,1.4584,4.0000,0.42035,1.3475,4.0000,0.38713,1,1,1,1,1,1,1,1
4356,D2,4356,0.00775,0.06553,0.08413,0.06158,0.05743,0.05398,0.05778,0.04622,0.00482,0.01463,1.0328,2.6755,3.7836,13.9503,3.4400,12.7166,1.4242,4.0000,0.40761,1.3376,4.0000,0.38389,1,1,1,1,1,1,1,1
4357,D2,4357,0.00812,0.08226,0.09041,0.06476,0.06443,0.06038,0.07414,0.05227,0.00500,0.01882,1.1244,3.1509,4.2811,15.6773,3.5245,13.4218,1.5520,4.0000,0.44781,1.3088,4.0000,0.37657,1,1,1,1,1,1,1,1
4358,D2,4358,0.00492,0.06529,0.08931,0.06403,0.05691,0.05540,0.06036,0.05048,0.00326,0.00983,1.0051,2.7221,3.8235,14.0047,3.4182,12.8195,1.4563,4.0000,0.42102,1.3322,4.0000,0.38357,1,1,1,1,1,1,1,1
4359,D2,4359,0.00783,0.07416,0.07994,0.05792,0.05634,0.05379,0.06632,0.04596,0.00456,0.02205,1.1081,3.1153,4.1781,14.9472,3.4344,12.7384,1.5244,4.0000,0.43614,1.3201,4.0000,0.38021,1,1,1,1,1,1,1,1
4360,D2,4360,0.00816,0.07591,0.08879,0.07086,0.06966,0.06181,0.06775,0.05365,0.00568,0.01703,1.0901,2.9270,4.0142,15.0551,3.5189,13.5367,1.4507,4.0000,0.41313,1.3203,4.0000,0.37823,1,1,1,1,1,1,1,1
4361,D2,4361,0.00606,0.07092,0.08423,0.05902,0.05636,0.05487,0.06486,0.04881,0.00747,0.01365,1.0253,2.7291,3.9091,14.4800,3.4239,12.8436,1.4454,4.0000,0.41327,1.3367,4.0000,0.38430,1,1,1,1,1,1,1,1
4362,D2,4362,0.00779,0.07214,0.07867,0.05469,0.05349,0.05115,0.06435,0.04336,0.00633,0.01477,1.0477,2.7299,4.0009,14.4214,3.3611,12.4059,1.5137,4.0000,0.43083,1.3185,4.0000,0.38110,1,1,1,1,1,1,1,1
4363,D2,4363,0.00838,0.07151,0.07660,0.05760,0.05524,0.05251,0.06313,0.04413,0.00610,0.02268,1.1044,2.9248,4.0917,14.4652,3.4162,12.5589,1.5495,4.0000,0.44851,1.3300,4.0000,0.38546,1,1,1,1,1,1,1,1
4364,D2,4364,0.00818,0.06871,0.08409,0.05666,0.05414,0.04989,0.06053,0.04171,0.00409,0.01799,1.0786,2.8558,3.8621,14.2809,3.3394,12.2776,1.4144,4.0000,0.40466,1.2979,4.0000,0.37689,1,1,1,1,1,1,1,1
4365,D2,4365,0.00826,0.07896,0.08282,0.06061,0.05662,0.05516,0.07070,0.04690,0.01056,0.02045,1.1159,3.0297,4.1682,15.2392,3.4735,12.8302,1.5285,4.0000,0.44010,1.3286,4.0000,0.38145,1,1,1,1,1,1,1,1
4366,D2,4366,0.00800,0.07180,0.07595,0.05764,0.05678,0.05446,0.06380,0.04647,0.00529,0.01609,1.0434,2.7190,4.0004,14.7216,3.3867,12.8374,1.4863,4.0000,0.42220,1.3245,4.0000,0.38139,1,1,1,1,1,1,1,1
4367,D2,4367,0.00777,0.07981,0.09882,0.07741,0.07418,0.06852,0.07204,0.06075,0.00553,0.01746,1.0837,2.9383,4.1506,15.4247,3.7218,14.4297,1.4964,4.0000,0.42761,1.3694,4.0000,0.39156,1,1,1,1,1,1,1,1
4368,D2,4368,0.00838,0.07735,0.08602,0.06020,0.05634,0.05131,0.06897,0.04293,0.01023,0.01689,1.0847,2.9330,4.0716,15.2248,3.3474,12.4270,1.4685,4.0000,0.41905,1.2913,4.0000,0.37240,1,1,1,1,1,1,1,1
4369,D2,4369,0.00846,0.07935,0.09080,0.06787,0.06173,0.05695,0.07088,0.04848,0.00704,0.01892,1.0952,3.0422,4.0845,15.3736,3.4918,13.0626,1.4625,4.0000,0.41573,1.3310,4.0000,0.38147,1,1,1,1,1,1,1,1
4370,D2,4370,0.00897,0.07788,0.09485,0.07214,0.06903,0.06415,0.06891,0.05518,0.00806,0.01681,1.0934,2.9576,4.0517,15.2994,3.6286,13.9932,1.4369,4.0000,0.41107,1.3382,4.0000,0.38344,1,1,1,1,1,1,1,1
4371,D2,4371,0.00822,0.07723,0.08409,0.06527,0.06002,0.05609,0.06901,0.04787,0.00448,0.01540,1.0788,3.0057,4.1224,14.9744,3.4970,12.9117,1.5081,4.0000,0.43182,1.3465,4.0000,0.38735,1,1,1,1,1,1,1,1
4372,D2,4372,0.00791,0.06814,0.08124,0.06081,0.05896,0.05605,0.06022,0.04814,0.00203,0.01750,1.0750,2.9697,3.8317,14.0512,3.4377,12.9489,1.4422,4.0000,0.41396,1.3156,4.0000,0.37885,1,1,1,1,1,1,1,1
4373,D2,4373,0.00913,0.07192,0.09216,0.06757,0.06242,0.05776,0.06278,0.04862,0.00313,0.01788,1.1057,2.7581,3.9746,14.4799,3.5068,13.0872,1.4663,4.0000,0.41443,1.3451,4.0000,0.38757,1,1,1,1,1,1,1,1
4374,D2,4374,0.00767,0.07572,0.08419,0.06567,0.06407,0.06042,0.06805,0.05275,0.00226,0.01929,1.0791,3.0075,4.0903,15.0904,3.5078,13.4349,1.4897,4.0000,0.42631,1.3300,4.0000,0.38310,1,1,1,1,1,1,1,1
4375,D2,4375,0.00358,0.06783,0.08213,0.06079,0.05463,0.05345,0.06425,0.04987,0.00118,0.01074,0.9582,2.7211,3.7953,14.1387,3.4619,12.6784,1.4432,4.0000,0.41394,1.3516,4.0000,0.38871,1,1,1,1,1,1,1,1
4376,D2,4376,0.00427,0.06606,0.08671,0.06091,0.05499,0.05070,0.06179,0.04643,0.00138,0.01312,0.9908,2.7816,3.9616,14.0244,3.3591,12.3736,1.5361,4.0000,0.44527,1.3439,4.0000,0.38570,1,1,1,1,1,1,1,1
4377,D2,4377,0.00482,0.07076,0.08118,0.05827,0.05593,0.05162,0.06594,0.04679,0.00057,0.01418,0.9834,2.6528,3.8439,14.6040,3.3589,12.4667,1.4316,4.0000,0.40900,1.3332,4.0000,0.38527,1,1,1,1,1,1,1,1
4378,D2,4378,0.00580,0.07646,0.09591,0.07127,0.06484,0.06191,0.07066,0.05611,0.00106,0.01239,0.9803,2.5650,3.9494,15.2663,3.5215,13.6123,1.4144,4.0000,0.40218,1.3397,4.0000,0.38324,1,1,1,1,1,1,1,1
4379,D2,4379,0.00478,0.08337,0.07243,0.05591,0.05351,0.05188,0.07859,0.04710,0.00391,0.01204,1.0088,2.9420,4.3611,15.8421,3.2855,12.4865,1.6478,4.0000,0.47113,1.2868,4.0000,0.37083,1,1,1,1,1,1,1,1
4380,D2,4380,0.00818,0.08044,0.08421,0.05941,0.05770,0.05227,0.07227,0.04409,0.00092,0.01681,1.0644,2.8615,4.1934,15.2761,3.4559,12.5008,1.5651,4.0000,0.44840,1.3684,4.0000,0.39329,1,1,1,1,1,1,1,1
4381,D2,4381,0.00468,0.06726,0.08938,0.06063,0.05806,0.05581,0.06258,0.05113,0.00193,0.01253,1.0132,2.8781,3.8698,13.9393,3.3922,12.8829,1.4860,4.0000,0.43105,1.3126,4.0000,0.37789,1,1,1,1,1,1,1,1
4382,D2,4382,0.00435,0.06864,0.08415,0.05998,0.05573,0.05304,0.06429,0.04869,0.00092,0.01719,0.9790,2.7180,3.7922,14.0513,3.3408,12.5998,1.4408,4.0000,0.41284,1.2963,4.0000,0.37158,1,1,1,1,1,1,1,1
4383,D2,4383,0.00374,0.08276,0.08547,0.06531,0.06047,0.05750,0.07902,0.05375,0.00087,0.01701,1.0069,2.9541,4.2192,15.5049,3.4614,13.0327,1.5308,4.0000,0.43329,1.3450,4.0000,0.38647,1,1,1,1,1,1,1,1
4384,D2,4384,0.00421,0.07680,0.09656,0.06675,0.06394,0.06183,0.07259,0.05762,0.00090,0.01361,1.0163,3.0069,4.0564,15.0483,3.6104,13.4749,1.4911,4.0000,0.42480,1.3803,4.0000,0.39445,1,1,1,1,1,1,1,1
4385,D2,4385,0.00368,0.06830,0.08557,0.05931,0.05509,0.05042,0.06462,0.04673,0.00065,0.02000,0.9978,2.8867,3.7633,14.1109,3.2772,12.3226,1.3962,4.0000,0.39628,1.2967,4.0000,0.37150,1,1,1,1,1,1,1,1
4386,D2,4386,0.00480,0.07967,0.09200,0.06873,0.06514,0.06252,0.07487,0.05772,0.00130,0.01609,1.0162,2.8665,4.0646,15.5103,3.5227,13.6375,1.4601,4.0000,0.41750,1.3404,4.0000,0.38316,1,1,1,1,1,1,1,1
4387,D2,4387,0.00517,0.07631,0.08742,0.06502,0.06470,0.06276,0.07115,0.05760,0.00079,0.01845,1.0543,3.1017,4.1655,14.9286,3.6181,13.5852,1.5653,4.0000,0.45249,1.3746,4.0000,0.39201,1,1,1,1,1,1,1,1
4388,D2,4388,0.00326,0.08337,0.07914,0.05861,0.05564,0.05237,0.08012,0.04911,0.00071,0.01689,0.9803,2.8300,4.0711,15.7357,3.3840,12.5219,1.4652,4.0000,0.41451,1.3410,4.0000,0.38601,1,1,1,1,1,1,1,1
4389,D2,4389,0.00537,0.07635,0.09764,0.06997,0.06464,0.06272,0.07098,0.05735,0.00126,0.02087,1.0478,3.0062,4.0070,14.7997,3.6268,13.5771,1.4630,4.0000,0.41565,1.3918,4.0000,0.39939,1,1,1,1,1,1,1,1
4390,D2,4390,0.00686,0.07853,0.08274,0.06527,0.05621,0.05455,0.07168,0.04769,0.00104,0.02319,1.0645,3.0365,4.0916,15.1747,3.4205,12.7552,1.5067,4.0000,0.43024,1.3341,4.0000,0.38389,1,1,1,1,1,1,1,1
4391,D2,4391,0.00511,0.07713,0.09410,0.06836,0.06559,0.06285,0.07202,0.05774,0.00049,0.02637,1.0645,3.2122,4.0462,15.1129,3.5881,13.6246,1.4835,4.0000,0.42609,1.3489,4.0000,0.38621,1,1,1,1,1,1,1,1
4392,D2,4392,0.00427,0.07770,0.09143,0.06958,0.06163,0.06016,0.07343,0.05589,0.00106,0.02000,1.0427,3.0826,4.0966,15.1365,3.5734,13.3660,1.5228,4.0000,0.43665,1.3760,4.0000,0.39528,1,1,1,1,1,1,1,1
4393,D2,4393,0.00321,0.07255,0.08897,0.06246,0.05558,0.05086,0.06934,0.04765,0.00134,0.01748,0.9727,2.6891,3.9323,14.5022,3.4170,12.3773,1.4783,4.0000,0.41992,1.3499,4.0000,0.38761,1,1,1,1,1,1,1,1
4394,D2,4394,0.00185,0.07326,0.08514,0.05754,0.05337,0.05318,0.07141,0.05133,0.00248,0.01560,0.9505,2.8019,4.0208,14.7556,3.4034,12.6258,1.5306,4.0000,0.43691,1.3646,4.0000,0.39130,1,1,1,1,1,1,1,1
4395,D2,4395,0.00067,0.06502,0.07579,0.05528,0.05461,0.05406,0.06435,0.05339,0.00500,0.01530,0.9045,2.6817,4.1149,13.6104,3.4758,12.7591,1.6839,4.0000,0.48596,1.4041,4.0000,0.40338,1,1,1,1,1,1,1,1
4396,D2,4396,0.00079,0.05575,0.08885,0.06372,0.05922,0.05593,0.05495,0.05514,0.00181,0.01406,0.9131,2.5937,3.7134,12.8796,3.5020,12.8888,1.5067,4.0000,0.44216,1.4077,4.0000,0.40395,1,1,1,1,1,1,1,1
4397,D2,4397,0.00085,0.06340,0.08295,0.05314,0.04915,0.04338,0.06254,0.04252,0.00126,0.01233,0.8783,2.4265,3.8902,13.7835,3.3028,11.6511,1.5253,4.0000,0.44236,1.4039,4.0000,0.40694,1,1,1,1,1,1,1,1
4398,D2,4398,0.00126,0.05682,0.08970,0.05794,0.04962,0.04960,0.05556,0.04834,0.00191,0.00979,0.8798,2.4385,3.6524,12.9363,3.3400,12.2315,1.4549,4.0000,0.41646,1.3845,4.0000,0.40082,1,1,1,1,1,1,1,1
4399,D2,4399,0.00104,0.06026,0.07916,0.05310,0.04769,0.04256,0.05922,0.04152,0.00195,0.01756,0.8964,2.5196,3.7764,13.3225,3.2491,11.6251,1.5184,4.0000,0.43976,1.3691,4.0000,0.39712,1,1,1,1,1,1,1,1
4400,D2,4400,0.00092,0.07857,0.08398,0.05924,0.05426,0.04777,0.07766,0.04685,0.00224,0.00977,0.9209,2.7428,4.0789,14.8744,3.3296,12.0666,1.5250,4.0000,0.43329,1.3636,4.0000,0.39317,1,1,1,1,1,1,1,1
4401,D2,4401,0.00175,0.06775,0.06791,0.04445,0.04189,0.04014,0.06600,0.03839,0.00358,0.01373,0.9813,2.9727,3.9201,14.0811,3.2009,11.2515,1.5359,4.0000,0.44523,1.3436,4.0000,0.39128,1,1,1,1,1,1,1,1
4402,D2,4402,0.00407,0.07678,0.06694,0.04810,0.04749,0.04545,0.07271,0.04138,0.00273,0.02116,1.0023,2.9614,4.0351,14.9445,3.2109,11.8250,1.5216,4.0000,0.43500,1.2879,4.0000,0.37417,1,1,1,1,1,1,1,1
4403,D2,4403,0.00649,0.07642,0.07896,0.05355,0.05015,0.04551,0.06993,0.03902,0.00096,0.02877,1.0890,3.1974,3.9823,14.8946,3.2977,11.8292,1.4674,4.0000,0.41595,1.3094,4.0000,0.37581,1,1,1,1,1,1,1,1
4404,D2,4404,0.00612,0.07546,0.09430,0.06333,0.05851,0.05511,0.06934,0.04899,0.00104,0.02816,1.0679,3.2109,4.1039,14.8447,3.5046,12.7871,1.5603,4.0000,0.44961,1.3894,4.0000,0.40037,1,1,1,1,1,1,1,1
4405,D2,4405,0.00527,0.08337,0.08429,0.06276,0.06136,0.06010,0.07810,0.05483,0.00122,0.02779,1.0503,3.1191,4.0624,15.4269,3.5372,13.2382,1.4756,4.0000,0.42023,1.3616,4.0000,0.38997,1,1,1,1,1,1,1,1
4406,D2,4406,0.00448,0.07764,0.09102,0.06466,0.06464,0.06042,0.07316,0.05595,0.00134,0.02142,1.0224,3.0024,4.0398,15.0300,3.5744,13.3448,1.5237,4.0000,0.43986,1.3797,4.0000,0.39506,1,1,1,1,1,1,1,1
4407,D2,4407,0.00407,0.08457,0.09178,0.06744,0.06329,0.05872,0.08051,0.05465,0.00226,0.02380,1.0423,3.2619,4.2074,15.5077,3.4905,13.1531,1.5443,4.0000,0.43935,1.3399,4.0000,0.38527,1,1,1,1,1,1,1,1
4408,D2,4408,0.00476,0.07469,0.08771,0.06276,0.06110,0.05566,0.06993,0.05090,0.00242,0.03074,1.0385,3.1174,3.9144,14.5323,3.4795,12.8845,1.4507,4.0000,0.41368,1.3521,4.0000,0.38751,1,1,1,1,1,1,1,1
4409,D2,4409,0.00472,0.07007,0.07395,0.05202,0.04795,0.04470,0.06535,0.03998,0.00311,0.02502,1.0271,2.9432,3.9313,14.2496,3.2739,11.7713,1.4977,4.0000,0.43182,1.3151,4.0000,0.37939,1,1,1,1,1,1,1,1
4410,D2,4410,0.00372,0.08274,0.07446,0.05269,0.04964,0.04732,0.07902,0.04360,0.00214,0.02466,1.0234,3.0762,4.1350,15.6210,3.3438,11.9768,1.5250,4.0000,0.43833,1.3435,4.0000,0.38796,1,1,1,1,1,1,1,1
4411,D2,4411,0.00222,0.08462,0.08433,0.05831,0.05518,0.05273,0.08240,0.05052,0.00157,0.01937,1.0001,3.0282,4.1978,16.0310,3.4211,12.6300,1.4970,4.0000,0.42442,1.3311,4.0000,0.38503,1,1,1,1,1,1,1,1
4412,D2,4412,0.00374,0.06433,0.09025,0.06586,0.06059,0.05587,0.06059,0.05212,0.00203,0.02085,1.0373,3.0675,3.7319,13.6907,3.4947,12.9271,1.4112,4.0000,0.40633,1.3558,4.0000,0.39020,1,1,1,1,1,1,1,1
4413,D2,4413,0.00448,0.07202,0.08901,0.06594,0.05772,0.05499,0.06755,0.05052,0.00122,0.02838,1.0039,2.9420,3.9396,14.3786,3.4511,12.7867,1.5064,4.0000,0.43306,1.3576,4.0000,0.38881,1,1,1,1,1,1,1,1
4414,D2,4414,0.00254,0.07664,0.08156,0.05591,0.05491,0.05098,0.07410,0.04844,0.00106,0.01756,0.9653,2.8501,4.0184,14.9299,3.3859,12.3789,1.4813,4.0000,0.42015,1.3516,4.0000,0.38702,1,1,1,1,1,1,1,1
4415,D2,4415,0.00163,0.07715,0.07713,0.05223,0.05188,0.04704,0.07552,0.04541,0.00114,0.01284,0.9479,2.8152,4.0113,15.0302,3.3508,12.0238,1.4780,4.0000,0.41779,1.3516,4.0000,0.39085,1,1,1,1,1,1,1,1
4416,D2,4416,0.00299,0.06209,0.07823,0.05613,0.05245,0.04997,0.05910,0.04698,0.00122,0.02549,0.9901,2.9526,3.8747,13.5352,3.3078,12.2876,1.5267,4.0000,0.44181,1.3007,4.0000,0.37651,1,1,1,1,1,1,1,1
4417,D2,4417,0.00291,0.07098,0.08453,0.05741,0.05489,0.04970,0.06807,0.04679,0.00134,0.01676,0.9717,2.8991,3.9865,14.2318,3.2950,12.2645,1.5548,4.0000,0.44607,1.3220,4.0000,0.38232,1,1,1,1,1,1,1,1
4418,D2,4418,0.00230,0.06669,0.07741,0.05713,0.05296,0.05074,0.06439,0.04844,0.00208,0.02881,0.9748,2.8817,3.8933,13.9026,3.3486,12.3619,1.5370,4.0000,0.44507,1.3278,4.0000,0.38381,1,1,1,1,1,1,1,1
4419,D2,4419,0.00216,0.06352,0.09609,0.06403,0.05654,0.05505,0.06136,0.05290,0.00116,0.01499,0.9532,2.7364,3.8272,13.6801,3.4897,12.7710,1.5247,4.0000,0.44110,1.3919,4.0000,0.39834,1,1,1,1,1,1,1,1
4420,D2,4420,0.00169,0.07650,0.07583,0.05483,0.05074,0.04763,0.07481,0.04594,0.00212,0.01184,0.9298,2.6219,3.9702,15.0459,3.2667,12.0522,1.4848,4.0000,0.42501,1.3029,4.0000,0.37828,1,1,1,1,1,1,1,1
4421,D2,4421,0.00228,0.07267,0.07552,0.05471,0.05330,0.05082,0.07039,0.04854,0.00100,0.02470,0.9810,2.9821,3.9548,14.3831,3.3657,12.3659,1.4978,4.0000,0.42617,1.3417,4.0000,0.38810,1,1,1,1,1,1,1,1
4422,D2,4422,0.00181,0.06958,0.07939,0.05750,0.05416,0.05080,0.06777,0.04899,0.00142,0.01799,0.9729,2.8580,3.9727,14.2762,3.3451,12.3833,1.5229,4.0000,0.43396,1.3352,4.0000,0.38483,1,1,1,1,1,1,1,1
4423,D2,4423,0.00173,0.08097,0.08480,0.06169,0.06036,0.05884,0.07924,0.05711,0.00039,0.01331,0.9490,2.8102,4.1354,15.3232,3.5235,13.1367,1.5275,4.0000,0.43601,1.3875,4.0000,0.39740,1,1,1,1,1,1,1,1
4424,D2,4424,0.00144,0.07021,0.07438,0.05259,0.05225,0.05070,0.06877,0.04926,0.00140,0.01880,0.9423,2.8254,3.9471,14.1760,3.3038,12.3686,1.5256,4.0000,0.43848,1.3246,4.0000,0.38363,1,1,1,1,1,1,1,1
4425,D2,4425,0.00077,0.06097,0.07701,0.05343,0.05060,0.04704,0.06020,0.04626,0.00096,0.01463,0.9037,2.5774,3.6446,13.3656,3.2411,12.0035,1.4268,4.0000,0.40896,1.3247,4.0000,0.38391,1,1,1,1,1,1,1,1
4426,D2,4426,0.00236,0.06555,0.08101,0.06392,0.05802,0.05629,0.06319,0.05393,0.00747,0.01469,0.9466,2.7474,3.8942,13.7558,3.4847,13.0278,1.5444,4.0000,0.44944,1.3695,4.0000,0.39469,1,1,1,1,1,1,1,1
4427,D2,4427,0.00153,0.06478,0.08649,0.06073,0.05288,0.05202,0.06325,0.05050,0.00423,0.01166,0.9230,2.6589,3.7731,13.5674,3.4025,12.5079,1.4486,4.0000,0.41364,1.3862,4.0000,0.39933,1,1,1,1,1,1,1,1
4428,D2,4428,0.00199,0.07829,0.07424,0.05593,0.05231,0.04978,0.07629,0.04779,0.00185,0.01766,0.9678,2.9125,4.0629,15.1655,3.3952,12.2721,1.4876,4.0000,0.42049,1.3854,4.0000,0.39775,1,1,1,1,1,1,1,1
4429,D2,4429,0.00124,0.06901,0.08101,0.05473,0.05219,0.04865,0.06777,0.04740,0.00128,0.00972,0.9165,2.6800,3.9448,14.0767,3.3258,12.1631,1.5255,4.0000,0.44019,1.3621,4.0000,0.39376,1,1,1,1,1,1,1,1
4430,D2,4430,0.00195,0.07088,0.08618,0.06093,0.05469,0.05172,0.06893,0.04976,0.00240,0.01648,0.9460,2.8306,4.0430,14.0930,3.4383,12.5043,1.5871,4.0000,0.45567,1.4080,4.0000,0.40580,1,1,1,1,1,1,1,1
4431,D2,4431,0.00216,0.07125,0.08232,0.05678,0.05349,0.05127,0.06909,0.04911,0.00366,0.01392,0.9609,2.8782,3.9109,14.5827,3.3994,12.4385,1.4467,4.0000,0.41125,1.3651,4.0000,0.39516,1,1,1,1,1,1,1,1
4432,D2,4432,0.00167,0.07100,0.07776,0.05206,0.04785,0.04437,0.06934,0.04270,0.00336,0.01518,0.9451,2.8259,3.9377,14.2872,3.2903,11.7314,1.4821,4.0000,0.42120,1.3514,4.0000,0.38924,1,1,1,1,1,1,1,1
4433,D2,4433,0.00228,0.07084,0.08020,0.05658,0.05212,0.05090,0.06856,0.04862,0.00297,0.01552,0.9487,2.6929,3.9471,14.4347,3.4557,12.3856,1.4639,4.0000,0.41264,1.3975,4.0000,0.40159,1,1,1,1,1,1,1,1
4434,D2,4434,0.00138,0.06665,0.06860,0.04574,0.04309,0.03874,0.06527,0.03735,0.00195,0.01442,0.9303,2.7324,3.7798,13.8328,3.1907,11.3100,1.4471,4.0000,0.41284,1.3406,4.0000,0.38816,1,1,1,1,1,1,1,1
4435,D2,4435,0.00151,0.06917,0.08575,0.06364,0.05998,0.05821,0.06767,0.05670,0.00269,0.01263,0.9384,2.7574,3.9355,14.1374,3.4942,13.1624,1.5083,4.0000,0.43070,1.3759,4.0000,0.39565,1,1,1,1,1,1,1,1
4436,D2,4436,0.00177,0.06871,0.08429,0.06010,0.05597,0.05288,0.06694,0.05111,0.00134,0.01318,0.9334,2.7203,3.8708,14.0157,3.4707,12.5603,1.4970,4.0000,0.43052,1.4110,4.0000,0.40841,1,1,1,1,1,1,1,1
4437,D2,4437,0.00260,0.07220,0.06722,0.04301,0.04264,0.03876,0.06960,0.03615,0.00216,0.01475,0.9560,2.7278,3.9043,14.5472,3.1604,11.1658,1.4103,4.0000,0.39699,1.3169,4.0000,0.38208,1,1,1,1,1,1,1,1
4438,D2,4438,0.00208,0.07416,0.07511,0.05432,0.04966,0.04598,0.07208,0.04390,0.00246,0.01967,0.9710,2.8788,3.9461,14.5133,3.3368,11.9117,1.4847,4.0000,0.42499,1.3591,4.0000,0.39555,1,1,1,1,1,1,1,1
4439,D2,4439,0.00136,0.06500,0.08858,0.06118,0.05308,0.04997,0.06364,0.04860,0.00175,0.01158,0.9229,2.6234,3.8799,13.7772,3.3596,12.2816,1.5230,4.0000,0.44084,1.3596,4.0000,0.39148,1,1,1,1,1,1,1,1
